"词语" "次数"
"北" 1
"北角" 1
"北边" 1
"十分" 1
"千载" 1
"升" 1
"午" 1
"半" 1
"半月" 1
"半碗" 1
"南" 1
"卜" 1
"卧" 1
"卧室" 1
"却说" 1
"卿" 1
"历来" 1
"压" 1
"原故" 1
"原由" 1
"参" 1
"参拜" 1
"参见" 1
"双目" 1
"发作" 1
"发慈悲" 1
"取出" 1
"口号" 1
"口角" 1
"古时" 1
"只好" 1
"只怕" 1
"只管" 1
"可不" 1
"可巧" 1
"可恨" 1
"可笑" 1
"可见" 1
"叱" 1
"号" 1
"叹" 1
"各" 1
"各国" 1
"各处" 1
"各色" 1
"各行" 1
"合" 1
"合同" 1
"合家" 1
"同" 1
"同宗" 1
"同窗" 1
"同路" 1
"名叫" 1
"名字" 1
"后悔" 1
"吏" 1
"吵嚷" 1
"吹" 1
"吾" 1
"呜呼" 1
"周" 1
"呲" 1
"呼吸" 1
"咤" 1
"咬" 1
"咳嗽" 1
"哭" 1
"哼" 1
"唤" 1
"善" 1
"喇" 1
"喘吁吁" 1
"喜庆" 1
"喜意" 1
"喜气" 1
"喧" 1
"嘲" 1
"嘴里" 1
"器具" 1
"器皿" 1
"四个" 1
"四次" 1
"回信" 1
"固" 1
"国体" 1
"图" 1
"图样" 1
"土" 1
"土木" 1
"圣人" 1
"在家" 1
"在意" 1
"在行" 1
"地" 1
"垂" 1
"垣" 1
"城外" 1
"堂" 1
"堂屋" 1
"塞" 1
"壮" 1
"备" 1
"外国人" 1
"外间" 1
"多事" 1
"多少" 1
"多年" 1
"多时" 1
"多记" 1
"多谢" 1
"夜" 1
"大喜事" 1
"大堂" 1
"天上" 1
"太爷" 1
"太祖" 1
"夫妻" 1
"夭" 1
"央求" 1
"夯" 1
"失声" 1
"头等" 1
"奏" 1
"女" 1
"女儿" 1
"女孩子" 1
"好容易" 1
"好意思" 1
"好生" 1
"好话" 1
"妃" 1
"妆" 1
"妥" 1
"妥协" 1
"妹子" 1
"妾" 1
"姊妹" 1
"委" 1
"姨太太" 1
"娘" 1
"娘儿们" 1
"嫂子" 1
"嫔妃" 1
"嬷" 1
"字儿" 1
"存" 1
"孙子" 1
"孝敬" 1
"学习" 1
"孩儿" 1
"孩子" 1
"宅" 1
"宇" 1
"安定" 1
"安歇" 1
"安静" 1
"宝" 1
"审察" 1
"宣" 1
"害" 1
"家务" 1
"家里" 1
"容易" 1
"宿" 1
"富贵" 1
"对坐" 1
"对面" 1
"寻" 1
"小名" 1
"小媳妇" 1
"少" 1
"尘" 1
"尚书" 1
"尼" 1
"尽情" 1
"屁" 1
"屋子" 1
"屋里" 1
"屎" 1
"属" 1
"岸" 1
"巡" 1
"工夫" 1
"左右" 1
"差" 1
"差不多" 1
"师徒" 1
"希" 1
"帘" 1
"带来" 1
"带病" 1
"席" 1
"帮" 1
"常" 1
"幔" 1
"年轻" 1
"并非" 1
"应当" 1
"府上" 1
"庶" 1
"廊" 1
"廷" 1
"引来" 1
"强" 1
"归" 1
"归来" 1
"当年" 1
"当日" 1
"彩灯" 1
"彼时" 1
"彼此" 1
"徇私" 1
"得知" 1
"微" 1
"心神" 1
"心神不定" 1
"心肠" 1
"忍" 1
"忍气吞声" 1
"念佛" 1
"忽然" 1
"怀" 1
"态" 1
"怅然" 1
"思念" 1
"急" 1
"急忙" 1
"怨不得" 1
"怯弱" 1
"恣意" 1
"息" 1
"悄悄" 1
"悔" 1
"悠悠" 1
"悬" 1
"悲喜" 1
"惠" 1
"惬" 1
"惯" 1
"想" 1
"想来" 1
"惶惶" 1
"愁" 1
"愁闷" 1
"意欲" 1
"愚" 1
"感" 1
"愿" 1
"慈悲" 1
"慌" 1
"懒" 1
"戏" 1
"戏文" 1
"戚" 1
"戴" 1
"手" 1
"手脚" 1
"才学" 1
"打扫" 1
"打趣" 1
"打造" 1
"扛" 1
"执意" 1
"扫" 1
"扬州" 1
"扶" 1
"把" 1
"把戏" 1
"投河" 1
"抛" 1
"报信" 1
"报喜" 1
"拉" 1
"拣" 1
"拨冗" 1
"持" 1
"指桑骂槐" 1
"按" 1
"挑" 1
"挺" 1
"捉" 1
"捻" 1
"掌管" 1
"探" 1
"探头" 1
"接口" 1
"接待" 1
"接着" 1
"推" 1
"推倒" 1
"推辞" 1
"掷" 1
"掸" 1
"提" 1
"搬运" 1
"携手" 1
"摆布" 1
"撂" 1
"撒" 1
"撒谎" 1
"撞" 1
"撞见" 1
"撤" 1
"操心" 1
"操持" 1
"支" 1
"收回" 1
"收拾" 1
"改" 1
"放在" 1
"放屁" 1
"故事" 1
"敕" 1
"教" 1
"整" 1
"料理" 1
"新" 1
"方便" 1
"方略" 1
"旗" 1
"无可奈何" 1
"无益" 1
"既" 1
"日兴" 1
"日夜" 1
"日子" 1
"日期" 1
"旧" 1
"旨意" 1
"早已" 1
"早起" 1
"时候" 1
"时分" 1
"时辰" 1
"明儿" 1
"明明白白" 1
"昏" 1
"易" 1
"昨" 1
"昨日" 1
"昼夜" 1
"显" 1
"景" 1
"暂" 1
"替" 1
"月" 1
"有事" 1
"有些" 1
"有人" 1
"有如" 1
"有的是" 1
"朕" 1
"朝服" 1
"期" 1
"未了" 1
"未尝" 1
"末" 1
"本该" 1
"杀人" 1
"村" 1
"杭" 1
"松散" 1
"极" 1
"枕" 1
"果" 1
"果然" 1
"标致" 1
"栊" 1
"栋" 1
"栏杆" 1
"树" 1
"树木" 1
"格" 1
"桌上" 1
"梁" 1
"梯" 1
"梳洗" 1
"棒槌" 1
"楼" 1
"楼阁" 1
"榭" 1
"檐" 1
"次日" 1
"欣然" 1
"歇" 1
"止" 1
"止步" 1
"正事" 1
"正值" 1
"正好" 1
"正经事" 1
"正要" 1
"正道" 1
"此人" 1
"武艺" 1
"死亡" 1
"殊不知" 1
"殿" 1
"殿宇" 1
"母女" 1
"每月" 1
"毫不" 1
"气死" 1
"水" 1
"水月庵" 1
"求告" 1
"汗" 1
"池" 1
"没趣" 1
"沸" 1
"油" 1
"油瓶" 1
"泉" 1
"泥" 1
"泪" 1
"洋" 1
"洋洋" 1
"活水" 1
"浅" 1
"浙" 1
"海塘" 1
"海水" 1
"深" 1
"混" 1
"温柔" 1
"滇" 1
"漱" 1
"漱口" 1
"火" 1
"火腿" 1
"灯影" 1
"炕沿" 1
"炖" 1
"点头" 1
"烂" 1
"烦" 1
"热" 1
"照壁" 1
"照实" 1
"照管" 1
"燥" 1
"片刻" 1
"牌" 1
"状" 1
"犹" 1
"猪" 1
"猪肉" 1
"献" 1
"王子" 1
"王府" 1
"现" 1
"现今" 1
"现在" 1
"玷辱" 1
"珍重" 1
"理论" 1
"甚至" 1
"生辰" 1
"用不着" 1
"用人" 1
"电" 1
"男人" 1
"畅" 1
"界" 1
"疑惑" 1
"疾" 1
"症" 1
"症候" 1
"痛" 1
"登" 1
"白" 1
"白玉" 1
"白蜡" 1
"百般" 1
"皮肉" 1
"盅" 1
"盆" 1
"盈" 1
"监工" 1
"盛" 1
"盛饭" 1
"盥" 1
"目" 1
"直接" 1
"直率" 1
"盼" 1
"省事" 1
"省得" 1
"看见" 1
"眼" 1
"眼里" 1
"眼馋" 1
"着实" 1
"睡" 1
"睬" 1
"瞻" 1
"矣" 1
"知觉" 1
"短" 1
"砖瓦" 1
"硌" 1
"硬" 1
"碍" 1
"祖坟" 1
"神" 1
"票" 1
"禀" 1
"禁锢" 1
"私情" 1
"私逃" 1
"秉" 1
"种" 1
"积" 1
"移" 1
"移送" 1
"稀罕" 1
"程" 1
"稍候" 1
"空" 1
"立" 1
"立刻" 1
"立志" 1
"竖" 1
"站" 1
"端" 1
"笑容" 1
"笑话" 1
"笔" 1
"笞" 1
"第" 1
"第十六回" 1
"答应" 1
"算" 1
"管事" 1
"箦" 1
"籍" 1
"粤" 1
"系" 1
"索" 1
"累" 1
"纛" 1
"约" 1
"约定" 1
"纨" 1
"纯" 1
"纳" 1
"纵" 1
"纸" 1
"细" 1
"织" 1
"经历" 1
"经纪" 1
"绝" 1
"绳索" 1
"绻" 1
"缠" 1
"缩" 1
"缮" 1
"缱" 1
"缺" 1
"罕" 1
"罪过" 1
"置" 1
"群" 1
"老大" 1
"老头子" 1
"老父" 1
"老糊涂" 1
"而已" 1
"耽搁" 1
"聘请" 1
"肏" 1
"肘子" 1
"肚" 1
"肴" 1
"胆子" 1
"胆识" 1
"胜" 1
"胡说" 1
"胸" 1
"脑" 1
"脸软" 1
"腮" 1
"腾" 1
"自古" 1
"自己" 1
"自知" 1
"臭" 1
"至今" 1
"致" 1
"致病" 1
"舆" 1
"舜" 1
"舫" 1
"船" 1
"节" 1
"芥" 1
"花呢" 1
"花园" 1
"花烛" 1
"苏" 1
"苓" 1
"若果" 1
"荣耀" 1
"莫不" 1
"莫如" 1
"萧" 1
"葬" 1
"蕶" 1
"薄" 1
"藏" 1
"藏掖" 1
"虎" 1
"虚" 1
"蜂拥" 1
"行事" 1
"行头" 1
"衣" 1
