"词语" "次数"
"慢慢" 1
"慰" 1
"或" 1
"所" 1
"手中" 1
"打官司" 1
"打点" 1
"扮" 1
"承" 1
"投身" 1
"折" 1
"报" 1
"抹" 1
"拉" 1
"拍" 1
"拖" 1
"挑" 1
"挣" 1
"挤" 1
"挨着" 1
"挺" 1
"挽" 1
"换" 1
"接着" 1
"推" 1
"描" 1
"提" 1
"提及" 1
"提起" 1
"揖" 1
"揪" 1
"携手" 1
"摆手" 1
"摔" 1
"撒野" 1
"放下" 1
"放在" 1
"放在眼里" 1
"效" 1
"效验" 1
"敝" 1
"文" 1
"料" 1
"断" 1
"斯" 1
"斯文" 1
"新" 1
"新鲜" 1
"方子" 1
"方才" 1
"族" 1
"无不" 1
"无名" 1
"旧书" 1
"时分" 1
"时常" 1
"明年" 1
"明日" 1
"明白" 1
"易" 1
"春分" 1
"春天" 1
"晚间" 1
"晚饭" 1
"普" 1
"暂" 1
"暂且" 1
"曰" 1
"替" 1
"最新" 1
"有的" 1
"有益" 1
"有趣" 1
"朋友" 1
"服" 1
"望" 1
"木" 1
"未" 1
"未必" 1
"末子" 1
"末药" 1
"朱" 1
"杂种" 1
"村" 1
"来历不明" 1
"来回" 1
"枉" 1
"果子" 1
"柏" 1
"栊" 1
"树" 1
"样" 1
"样子" 1
"根底" 1
"梨" 1
"梨花" 1
"梳洗" 1
"模样" 1
"欠身" 1
"次" 1
"次年" 1
"次日" 1
"欺软怕硬" 1
"正房" 1
"正经事" 1
"此事" 1
"歪" 1
"每" 1
"每人" 1
"每日" 1
"毒" 1
"气" 1
"水月庵" 1
"江南" 1
"汤" 1
"沟" 1
"没事" 1
"没良心" 1
"治" 1
"法" 1
"派别" 1
"浮" 1
"海" 1
"涤" 1
"淘气" 1
"混" 1
"清白" 1
"溺" 1
"溺爱" 1
"满" 1
"满满" 1
"火" 1
"灯" 1
"炕几" 1
"炕沿" 1
"点头" 1
"烛" 1
"烦" 1
"热" 1
"煎" 1
"照管" 1
"爱" 1
"爷" 1
"爷爷" 1
"爹" 1
"牌" 1
"牡丹" 1
"牲" 1
"状元" 1
"犹" 1
"猜" 1
"猪" 1
"琐碎" 1
"甄" 1
"生于" 1
"生恐" 1
"生气" 1
"畜" 1
"疾" 1
"病故" 1
"症" 1
"痴" 1
"瘦" 1
"白梅" 1
"白糖" 1
"白芙蓉" 1
"白花" 1
"白露" 1
"盅" 1
"盆" 1
"益发" 1
"盛" 1
"目下" 1
"相" 1
"相伴" 1
"相公" 1
"相待" 1
"相逢" 1
"省" 1
"省得" 1
"看来" 1
"看见" 1
"真" 1
"真真" 1
"眼" 1
"眼里" 1
"着呢" 1
"睡" 1
"睡觉" 1
"瞎" 1
"知己" 1
"研" 1
"砚" 1
"破落户" 1
"磁" 1
"磨墨" 1
"祠堂" 1
"祸害" 1
"秀" 1
"秃" 1
"秃头" 1
"秋天" 1
"移" 1
"穿堂" 1
"窟" 1
"立刻" 1
"站住" 1
"站立" 1
"童" 1
"端" 1
"笑声" 1
"笔" 1
"第" 1
"第七回" 1
"答" 1
"答话" 1
"答道" 1
"简" 1
"算" 1
"管事" 1
"管家" 1
"素" 1
"絮" 1
"繁" 1
"纂" 1
"红" 1
"纵" 1
"纷争" 1
"细细的" 1
"细问" 1
"经过" 1
"绣" 1
"绫" 1
"罗" 1
"羊羔" 1
"美事" 1
"美酒" 1
"翻" 1
"老" 1
"老迈" 1
"者" 1
"而已" 1
"耳" 1
"耽搁" 1
"聒" 1
"聚" 1
"肄业" 1
"肯" 1
"背" 1
"胎" 1
"胡" 1
"胡思乱想" 1
"胡说" 1
"胳膊" 1
"能" 1
"脚" 1
"腰子" 1
"自然" 1
"舀" 1
"般" 1
"船" 1
"花墙" 1
"英" 1
"茜" 1
"茶盘" 1
"药料" 1
"荷" 1
"荼毒" 1
"莲" 1
"莺" 1
"蕊" 1
"藏" 1
"蜂蜜" 1
"行" 1
"衙门" 1
"表" 1
"袖子" 1
"装作" 1
"裹" 1
"要紧" 1
"见见" 1
"规矩" 1
"解闷" 1
"计议" 1
"认真" 1
"讨情" 1
"讨论" 1
"让" 1
"议" 1
"记" 1
"记得" 1
"论理" 1
"诚心" 1
"说道" 1
"请安" 1
"课" 1
"调匀" 1
"谢" 1
"贫富" 1
"贱" 1
"赖" 1
"赶" 1
"赶上" 1
"趁便" 1
"趁早" 1
"跷" 1
"蹑手蹑脚" 1
"身旁" 1
"身材" 1
"转身" 1
"软弱" 1
"轻轻" 1
"较" 1
"辉煌" 1
"输" 1
"辜负" 1
"辞" 1
"过来" 1
"迎" 1
"近因" 1
"还乡" 1
"还是" 1
"还有" 1
"这么着" 1
"这话" 1
"进益" 1
"远远" 1
"连环" 1
"退出" 1
"递" 1
"逛" 1
"速成" 1
"遇见" 1
"遣" 1
"遥遥" 1
"遭" 1
"那种" 1
"邪" 1
"配" 1
"酒兴" 1
"醉汉" 1
"里弄" 1
"里边" 1
"金冠" 1
"铜" 1
"锞" 1
"长篇" 1
"门槛" 1
"问好" 1
"闲" 1
"闲话" 1
"间" 1
"闷" 1
"闻" 1
"防" 1
"阳" 1
"阵" 1
"阿弥陀佛" 1
"附" 1
"限" 1
"院中" 1
"院门" 1
"除" 1
"陪伴" 1
"随便" 1
"随和" 1
"难得" 1
"霜" 1
"霜降" 1
"露水" 1
"静养" 1
"顶" 1
"顺便" 1
"顺路" 1
"题" 1
"饭" 1
"饮食" 1
"饿" 1
"骄" 1
"骨牌" 1
"高" 1
"鬓" 1
"魂飞魄散" 1
"鲜" 1
"鸡" 1
"黄" 1
"默坐" 1
"齐" 1
"齐备" 1
"龙眼" 1
