"词语" "次数"
"好歹" 1
"好生" 1
"好说" 1
"妥" 1
"妥当" 1
"妹" 1
"妹夫" 1
"妻子" 1
"姑" 1
"姑奶奶" 1
"姨太太" 1
"姨娘" 1
"娶" 1
"娶亲" 1
"婆" 1
"婆娘" 1
"婆婆" 1
"嫌" 1
"嫖" 1
"孤" 1
"宁府" 1
"守" 1
"守节" 1
"定" 1
"宜" 1
"宝玉" 1
"宝石" 1
"宝钗" 1
"实" 1
"宰" 1
"宵" 1
"家中" 1
"家常" 1
"容易" 1
"宽衣" 1
"富" 1
"对手" 1
"对饮" 1
"小事" 1
"小叔子" 1
"小名" 1
"小妹" 1
"小姐" 1
"小子" 1
"小孩子" 1
"少不得" 1
"尖" 1
"尖儿" 1
"尸" 1
"尽心" 1
"尽情" 1
"局" 1
"层" 1
"屄" 1
"屋内" 1
"岂" 1
"岂敢" 1
"崇" 1
"巡" 1
"左右" 1
"巧" 1
"己" 1
"已往" 1
"带" 1
"年" 1
"并非" 1
"底下" 1
"庙" 1
"府" 1
"府上" 1
"建" 1
"开口" 1
"开门" 1
"式" 1
"张嘴" 1
"张罗" 1
"强" 1
"归结" 1
"当" 1
"当家" 1
"当着" 1
"形" 1
"彩礼" 1
"影戏" 1
"得人心" 1
"得意" 1
"心上" 1
"心中" 1
"必要" 1
"忘" 1
"忠心" 1
"怎么样" 1
"怜" 1
"性子" 1
"怪" 1
"恃" 1
"恐" 1
"恐怕" 1
"恨" 1
"恨不得" 1
"恩爱" 1
"悄" 1
"悄悄的" 1
"悔" 1
"情人" 1
"情愿" 1
"惊慌" 1
"惯" 1
"想来" 1
"意思" 1
"感激不尽" 1
"愿意" 1
"成山" 1
"所" 1
"所有" 1
"手眼" 1
"扎手" 1
"打发" 1
"打扮" 1
"打量" 1
"打骂" 1
"扣" 1
"扯谎" 1
"找" 1
"承当" 1
"抓" 1
"折" 1
"抬" 1
"抱" 1
"抹" 1
"拈" 1
"拐" 1
"招" 1
"拜" 1
"拦" 1
"拨" 1
"择" 1
"拼" 1
"拾" 1
"指" 1
"按" 1
"挑" 1
"挑拣" 1
"挥霍" 1
"挺" 1
"掂" 1
"授" 1
"掌灯" 1
"掏" 1
"探春" 1
"掩" 1
"掩门" 1
"提心吊胆" 1
"提起" 1
"搬" 1
"撕" 1
"撵" 1
"擦" 1
"放出" 1
"放在" 1
"放肆" 1
"散" 1
"敲" 1
"整" 1
"文章" 1
"新" 1
"方可" 1
"旁边" 1
"无不" 1
"无可" 1
"无奈" 1
"无法" 1
"无益" 1
"无耻" 1
"无能" 1
"日后" 1
"早" 1
"早已" 1
"时分" 1
"旺" 1
"明" 1
"明日" 1
"昔" 1
"春" 1
"春色" 1
"昧心" 1
"昨日" 1
"显" 1
"显得" 1
"晚间" 1
"景" 1
"景象" 1
"暂" 1
"暖" 1
"暗" 1
"更" 1
"替" 1
"有的" 1
"有的是" 1
"未必" 1
"杂" 1
"杂面" 1
"权" 1
"李纨" 1
"果" 1
"果然" 1
"柳" 1
"柳眉" 1
"样" 1
"样子" 1
"桌" 1
"梯" 1
"楞" 1
"槽" 1
"模样" 1
"横竖" 1
"檀" 1
"欢喜" 1
"正理" 1
"正经人" 1
"此人" 1
"此后" 1
"此处" 1
"此时" 1
"歹毒" 1
"殊不知" 1
"段" 1
"母鸡" 1
"每" 1
"水" 1
"污" 1
"汤" 1
"没有" 1
"油" 1
"沾" 1
"法子" 1
"泼" 1
"泼妇" 1
"洒" 1
"洒落" 1
"洞房" 1
"浅" 1
"涩" 1
"深感" 1
"混乱" 1
"添" 1
"清净" 1
"清水" 1
"温柔" 1
"游手好闲" 1
"满" 1
"满脸" 1
"漆" 1
"潘" 1
"灌" 1
"灯光" 1
"灯笼" 1
"灶" 1
"炉子" 1
"点灯" 1
"烂" 1
"烛" 1
"烧饼" 1
"烫" 1
"焕然一新" 1
"焚" 1
"然后" 1
"熟" 1
"爷们" 1
"爷儿" 1
"牛黄" 1
"牵" 1
"特" 1
"犯" 1
"狗" 1
"猴儿" 1
"王法" 1
"玫瑰" 1
"玫瑰花儿" 1
"现世" 1
"现今" 1
"珠子" 1
"班" 1
"琏" 1
"琏二爷" 1
"瓮" 1
"甚" 1
"甜" 1
"生事" 1
"生怕" 1
"生死" 1
"留下" 1
"疑心" 1
"疼" 1
"痕" 1
"痛" 1
"痛骂" 1
"白日" 1
"百日" 1
"直挺挺" 1
"相" 1
"相劝" 1
"相容" 1
"相干" 1
"省" 1
"真个" 1
"眼前" 1
"眼力" 1
"眼见" 1
"瞎" 1
"瞥见" 1
"知过必改" 1
"石" 1
"碎" 1
"碟" 1
"礼让" 1
"神道" 1
"禁" 1
"福" 1
"秋千" 1
"秋水" 1
"积" 1
"移" 1
"窗" 1
"站" 1
"竟是" 1
"端详" 1
"笑嘻嘻" 1
"第一个" 1
"第六十五回" 1
"笼" 1
"策" 1
"算盘" 1
"管事" 1
